model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,41,1000041,274.49998735188734,400,33,305.9999873608347,33,294.4999873548721,33,274.49998735188734,33,False,True,10,1,4,5,73,4.089296232687863,207
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,42,1000042,264.49998811631696,400,31,297.49998812526434,31,284.4999881193017,31,264.49998811631696,31,False,True,5,0,2,3,40,4.949498661087863,208
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,43,1000043,265.49998773186724,400,32,285.4999881297348,31,285.49998773783216,32,265.49998773186724,32,False,True,8,2,1,5,59,3.790508837844758,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,44,1000044,225.4999888613838,400,29,229.999990026653,26,245.9999888718135,29,225.4999888613838,29,False,True,19,0,10,9,35,14.120087204830533,241
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,45,1000045,255.99998848884607,400,30,275.9999888792631,29,265.9999888747906,29,255.99998848884607,30,False,True,2,0,2,0,88,1.389893021496,205
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,46,1000046,232.49998887330455,400,29,254.49998926520342,28,252.49998887777377,29,232.49998887330455,29,False,True,8,2,3,3,34,2.74286616106608,230
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,47,1000047,234.99998925626215,400,28,267.4999892622234,28,254.99998925775114,28,234.99998925626215,28,False,True,4,0,2,2,38,0.9907581851999999,203
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,48,1000048,229.49998926073383,400,28,259.49998926520345,28,249.4999892622228,28,229.49998926073383,28,False,True,6,1,2,3,67,1.8088430214959998,200
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,49,1000049,220.99998925477456,400,28,239.99999003559375,26,240.9999892592438,28,220.99998925477456,28,False,True,11,2,3,6,45,4.949498661087863,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,50,1000050,256.99998696594855,400,34,267.49998888373375,29,266.999987350403,33,256.99998696594855,34,False,True,32,2,12,18,21,19.709120405080164,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,51,1000051,239.49998812079514,400,31,119.99999502450265,13,275.9999881297355,31,239.49998812079514,31,False,True,25,2,6,17,148,15.99858546073392,195
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,52,1000052,210.9999892517943,400,28,240.49998964965366,27,230.99998925179315,28,210.9999892517943,28,False,True,19,3,4,12,26,6.217608687866105,237
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,53,1000053,215.4999892592449,400,28,239.49999002963327,26,225.49998964369374,27,215.4999892592449,28,False,True,16,1,8,7,47,4.5551862726878625,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,54,1000054,121.99999078214353,400,24,158.99999195486333,21,141.9999907821424,24,121.99999078214353,24,False,True,51,7,14,30,27,22.19491992695908,276
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,55,1000055,184.4999896377344,400,27,200.49999042302397,25,204.49998964220362,27,184.4999896377344,27,False,True,31,1,17,13,28,15.99858546073392,265
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,56,1000056,253.99998745768644,400,33,302.9999877527355,32,273.9999874576904,33,253.99998745768644,33,False,True,27,2,9,16,47,10.655053316150076,260
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,57,1000057,218.49998963028375,400,27,252.49998964518326,27,238.49998963326286,27,218.49998963028375,27,False,True,11,0,4,7,38,6.217608687866105,240
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,58,1000058,156.4999892622251,400,28,124.49999310374292,18,168.49998964667395,27,156.4999892622251,28,False,True,62,4,23,35,37,31.697027013576584,286
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,59,1000059,264.49998773634206,400,32,99.99999579042205,11,176.9999919489031,21,264.49998773634206,32,False,True,10,1,4,5,108,4.089296232687863,196
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,60,1000060,269.4999880775742,400,31,289.49998847246155,30,279.4999884650088,30,269.4999880775742,31,False,True,1,0,0,1,75,0.6869581852,209
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,61,1000061,269.4999881088665,400,31,279.4999888777731,29,289.49998810887104,31,269.4999881088665,31,False,True,1,0,0,1,86,0.9907581851999999,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,62,1000062,254.49998773484737,400,32,293.4999881267541,31,264.49998811781126,31,254.49998773484737,32,False,True,12,3,4,5,43,3.790508837844758,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,63,1000063,242.49998849481028,400,30,283.4999885007736,30,262.49998849481096,30,242.49998849481028,30,False,True,11,1,5,5,39,2.74286616106608,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,64,1000064,170.99998934716172,400,29,175.49999128580123,24,190.9999893546112,29,170.99998934716172,29,False,True,47,6,19,22,30,10.655053316150076,280
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,65,1000065,196.9999896392245,400,27,177.99999193847205,21,216.99998964220362,27,196.9999896392245,27,False,True,24,1,11,12,35,15.99858546073392,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,66,1000066,234.99998887330278,400,29,254.99998926073332,28,254.9999888762819,29,234.99998887330278,29,False,True,9,1,4,4,57,2.931671232687863,209
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,67,1000067,167.49998926073485,400,28,136.9999942496421,15,95.49999308884213,18,167.49998926073485,28,False,True,46,3,24,19,89,13.770788579886107,253
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,68,1000068,204.99998924583375,400,28,200.49999117553253,23,225.49998924881285,28,204.99998924583375,28,False,True,22,2,10,10,37,7.592656514108783,253
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,69,1000069,232.99998773336392,400,32,253.99998890459563,29,255.49998773783315,32,232.99998773336392,32,False,True,28,5,7,16,28,9.072503383826607,267
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,70,1000070,215.99998925030414,400,28,253.99998964369314,27,235.99998925179312,28,215.99998925030414,28,False,True,18,2,4,12,30,3.790508837844758,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,71,1000071,199.49998848289383,400,30,259.49998849481346,30,219.4999884903433,30,199.49998848289383,30,False,True,28,8,7,13,43,29.19390511589447,247
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,72,1000072,181.99999115616268,400,23,211.99999116808195,23,201.99999115914179,23,181.99999115616268,23,False,True,10,0,2,8,22,4.949498661087863,210
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,73,1000073,170.99999153018177,400,22,205.49999154359116,22,190.999991534651,22,170.99999153018177,22,False,True,9,0,3,6,20,4.949498661087863,243
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,74,1000074,200.49998850375601,400,30,221.9999900415542,26,220.49998850673512,30,200.49998850375601,30,False,True,38,5,12,21,35,17.636347352122616,269
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,75,1000075,262.4999881073767,400,31,284.49998850077395,30,282.4999881073812,31,262.4999881073767,31,False,True,9,0,2,7,35,7.213958896289422,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,76,1000076,325.49998630731585,400,37,335.49998707473236,35,345.4999863088105,37,325.49998630731585,37,False,True,3,0,2,1,68,1.019943021496,217
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,77,1000077,257.99998735039816,400,33,250.49998889565492,29,267.9999877333625,32,257.99998735039816,33,False,True,22,2,8,12,28,19.709120405080164,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,78,1000078,232.99998887628306,400,29,265.99998888224377,29,252.99998888075228,29,232.99998887628306,29,False,True,10,1,5,4,75,5.831182547234104,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,79,1000079,220.4999888658542,400,29,230.4999896451833,27,240.49998887181354,29,220.4999888658542,29,False,True,14,3,6,5,32,5.831182547234104,232
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,80,1000080,246.99998811482925,400,31,284.4999881237742,31,274.49998811632145,31,246.99998811482925,31,False,True,13,2,5,6,16,3.790508837844758,223
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,81,1000081,221.9999896243232,400,27,224.99999078363192,24,241.99998962432207,27,221.9999896243232,27,False,True,10,0,2,8,31,6.217608687866105,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,82,1000082,181.99998961836286,400,27,216.99999039620184,25,203.99998962134197,27,181.99998961836286,27,False,True,27,4,11,12,23,6.766518101873423,247
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,83,1000083,272.9999873503973,400,33,285.4999884992835,30,292.99998735189195,33,272.9999873503973,33,False,True,13,1,4,8,37,6.217608687866105,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,84,1000084,247.49998886882815,400,29,267.4999892562626,28,267.49998887032035,29,247.49998886882815,29,False,True,2,0,1,1,80,0.9907581851999999,192
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,85,1000085,265.9999877393179,400,32,293.49998812973496,31,285.9999877393224,32,265.9999877393179,32,False,True,13,0,5,8,18,3.790508837844758,208
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,86,1000086,280.4999873503974,400,33,295.4999881207941,31,300.49998735189206,33,280.4999873503974,33,False,True,10,0,3,7,46,10.655053316150076,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,87,1000087,219.99998808950178,400,31,261.9999888643621,29,245.49998809099077,31,219.99998808950178,31,False,True,34,3,13,18,36,7.592656514108783,260
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,88,1000088,268.99998810886655,400,31,298.9999881222842,31,288.99998811483147,31,268.99998810886655,31,False,True,2,0,0,2,79,0.9907581851999999,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,89,1000089,235.49998925477138,400,28,267.49998925775253,28,255.49998925477024,28,235.49998925477138,28,False,True,3,0,2,1,79,0.9907581851999999,200
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,90,1000090,274.99998736231856,400,33,306.99998737126595,33,294.9999873653033,33,274.99998736231856,33,False,True,15,1,2,12,29,12.338252249827073,237
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,91,1000091,146.49998926967547,400,28,48.49999655038142,9,172.49998965710455,27,146.49998926967547,28,False,True,61,6,24,31,46,23.75233047600891,246
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,92,1000092,243.49998811036104,400,31,272.9999888882037,29,253.4999885037521,30,243.49998811036104,31,False,True,11,2,8,1,68,3.5565878080341053,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,93,1000093,224.99998849779487,400,30,261.99998888820426,29,244.99998849779374,30,224.99998849779487,30,False,True,19,4,5,10,58,5.831182547234104,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,94,1000094,205.99998925328438,400,28,252.4999892607333,28,225.99998925477337,28,205.99998925328438,28,False,True,17,3,8,6,46,8.150521752219234,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,95,1000095,203.49998924136352,400,28,242.4999896332624,27,223.4999892428525,28,203.49998924136352,28,False,True,28,1,12,15,34,7.592656514108783,273
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,96,1000096,281.99998697935814,400,34,306.99998736828513,33,291.9999873608324,33,281.99998697935814,34,False,True,12,1,5,6,44,3.790508837844758,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,97,1000097,268.4999877422977,400,32,302.9999877467748,32,288.99998774230227,32,268.4999877422977,32,False,True,11,0,4,7,67,2.74286616106608,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,98,1000098,208.49998850375502,400,30,266.9999885126944,30,228.49998850971437,30,208.49998850375502,30,False,True,28,4,13,11,76,5.831182547234104,225
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,99,1000099,145.4999908804912,400,24,123.99999396503003,16,115.99999279081896,19,145.4999908804912,24,False,True,39,5,15,19,40,15.99858546073392,178
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,100,1000100,270.49998772590664,400,32,280.4999885022637,30,290.49998772889137,32,270.49998772590664,32,False,True,10,0,3,7,35,4.949498661087863,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,101,1000101,242.999988503752,400,30,243.999989654124,27,262.9999885052429,30,242.999988503752,30,False,True,10,1,5,4,60,2.361501257844758,212
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,102,1000102,238.49998925030042,400,28,268.99998926073295,28,258.4999892532802,28,238.49998925030042,28,False,True,3,0,0,3,85,1.8088430214959998,226
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,103,1000103,242.9999884903403,400,30,276.4999888792636,29,262.9999884933213,30,242.9999884903403,30,False,True,13,1,4,8,60,4.949498661087863,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,104,1000104,241.49998736232246,400,33,269.4999885156749,30,261.4999873682833,33,241.49998736232246,33,False,True,28,3,14,11,25,7.592656514108783,243
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,105,1000105,298.99998697190756,400,34,318.99998735934446,33,318.9999869734022,34,298.99998697190756,34,False,True,2,0,0,2,90,1.8088430214959998,196
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,106,1000106,158.99998963624424,400,27,145.99999233782322,20,184.9999896362431,27,158.99998963624424,27,False,True,52,3,21,28,30,13.35808343763168,284
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,107,1000107,275.49998734890767,400,33,268.4999888941645,29,295.4999873548726,33,275.49998734890767,33,False,True,8,1,4,3,55,2.74286616106608,224
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,108,1000108,196.49998925328438,400,28,195.99999118149304,23,216.49998925477337,28,196.49998925328438,28,False,True,33,2,12,19,42,15.656272808288385,250
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,109,1000109,148.49999039918373,400,25,195.49999079406285,24,168.49999040216284,25,148.49999039918373,25,False,True,39,4,16,19,42,14.120087204830533,256
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,110,1000110,174.99999075085103,400,24,217.49999076128017,24,194.9999907508499,24,174.99999075085103,24,False,True,11,3,4,4,17,1.84719516106608,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,111,1000111,257.9999884918261,400,30,287.9999885037537,30,277.99998849779104,30,257.9999884918261,30,False,True,1,0,1,0,78,0.9907581851999999,192
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,112,1000112,335.99998468755996,400,40,309.99998698532556,34,355.9999846890546,40,335.99998468755996,40,False,True,12,2,6,4,39,5.831182547234104,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,113,1000113,278.49998734294695,400,33,310.4999873548745,33,298.4999873444416,33,278.49998734294695,33,False,True,5,1,3,1,15,1.84719516106608,209
