model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,87,1000087,-77.70000002682265,400,0,-18.20000002682206,0,-37.9000000268221,0,-77.70000002682265,0,False,True,27,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,88,1000088,-145.89999985694874,400,22,-7.900000028312195,0,-35.49999998807905,6,-145.89999985694874,22,False,True,29,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,89,1000089,-38.300000004470625,400,0,-8.300000004470336,0,-18.30000000447034,0,-38.300000004470625,0,False,True,24,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,90,1000090,-78.54999995380697,400,0,-18.54999995380637,0,-38.54999995380641,0,-78.54999995380697,0,False,True,24,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,91,1000091,-37.89999996870783,400,0,-7.899999968707551,0,-17.899999968707547,0,-37.89999996870783,0,False,True,26,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,92,1000092,-39.499999932945066,400,0,-9.499999932944757,0,-19.49999993294478,0,-39.499999932945066,0,False,True,29,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,93,1000093,-37.0000000506642,400,1,-7.000000050663935,1,-17.000000050663918,1,-37.0000000506642,1,False,True,31,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,94,1000094,-38.299999833107215,400,10,-6.900000026822084,1,-16.900000026822067,1,-38.299999833107215,10,False,True,33,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,95,1000095,-78.35000002533255,400,0,-18.300000025331943,0,-38.35000002533199,0,-78.35000002533255,0,False,True,26,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,96,1000096,-44.29999995529681,400,0,-9.599999955296502,0,-21.09999995529653,0,-44.29999995529681,0,False,True,29,78
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,97,1000097,-36.999999992549675,400,1,-6.999999991059297,1,-16.99999999105928,1,-36.999999992549675,1,False,True,26,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,98,1000098,-77.60000002682267,400,0,-17.850000026822066,0,-37.7000000268221,0,-77.60000002682267,0,False,True,32,83
