model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,60,1000060,252.49998848735711,400,30,269.99998925477263,28,272.49998848885076,30,252.49998848735711,30,False,True,12,0,1,11,100,15.99858546073392,231
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,61,1000061,269.4999881088665,400,31,279.4999888777731,29,289.49998810887104,31,269.4999881088665,31,False,True,1,0,0,1,86,0.9907581851999999,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,62,1000062,270.49998773484697,400,32,301.49998774379435,32,290.4999877363416,32,270.49998773484697,32,False,True,7,1,1,5,43,3.3881492578447583,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,63,1000063,244.99998849331945,400,30,283.4999885007736,30,264.99998849481096,30,244.99998849331945,30,False,True,12,0,6,6,39,2.33229516106608,219
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,64,1000064,155.49998972714133,400,28,176.99999128580123,24,175.49998973608092,28,155.49998972714133,28,False,True,49,6,22,21,30,11.56069738533845,288
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,65,1000065,164.9999896392245,400,27,133.99999271184237,19,174.99999002516347,26,164.9999896392245,27,False,True,37,5,16,16,35,26.099683866488732,247
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,66,1000066,227.9999888747945,400,29,254.49998926222344,28,247.9999888777736,29,227.9999888747945,29,False,True,14,2,4,8,57,4.240137808034105,216
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,67,1000067,218.99998885691338,400,29,99.99999578297164,11,211.49999002963366,26,218.99998885691338,29,False,True,20,2,8,10,141,7.754432291635955,216
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,68,1000068,205.49998924583375,400,28,200.49999117553253,23,225.49998924881285,28,205.49998924583375,28,False,True,21,2,10,9,37,7.592656514108783,256
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,69,1000069,238.49998773336296,400,32,253.99998890459563,29,259.49998773783307,32,238.49998773336296,32,False,True,29,4,6,19,28,9.072503383826607,258
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,70,1000070,216.99998925179398,400,28,253.99998964369314,27,236.99998925477308,28,216.99998925179398,28,False,True,19,1,6,12,30,4.5551862726878625,241
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,71,1000071,219.4999884828931,400,30,274.49998849332326,30,239.49998849034256,30,219.4999884828931,30,False,True,24,3,10,11,45,21.87273799697856,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,72,1000072,181.99999115616268,400,23,211.99999116808195,23,201.99999115616154,23,181.99999115616268,23,False,True,10,0,2,8,22,4.949498661087863,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,73,1000073,171.49999153018177,400,22,205.49999154359116,22,191.49999153316088,22,171.49999153018177,22,False,True,8,0,3,5,20,3.790508837844758,245
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,74,1000074,218.99998850226592,400,30,220.49999042153385,25,238.9999885037549,30,218.99998850226592,30,False,True,25,2,13,10,55,6.766518101873423,246
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,75,1000075,261.9999881073767,400,31,284.49998850077395,30,281.9999881073812,31,261.9999881073767,31,False,True,10,0,2,8,35,7.213958896289422,226
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,76,1000076,315.49998668580537,400,36,335.49998707473236,35,335.4999866887901,36,315.49998668580537,36,False,True,3,0,2,1,68,1.019943021496,213
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,77,1000077,240.49998772740173,400,32,272.4999881297352,31,260.4999877333623,32,240.49998772740173,32,False,True,19,4,8,7,28,7.430509872219235,245
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,78,1000078,232.99998887479293,400,29,265.99998888224377,29,252.99998888075228,29,232.99998887479293,29,False,True,10,1,5,4,75,5.831182547234104,211
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,79,1000079,220.49998886436407,400,29,230.4999896451833,27,240.49998887181354,29,220.49998886436407,29,False,True,14,3,6,5,32,5.831182547234104,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,80,1000080,251.4999881148281,400,31,273.4999885052439,30,273.49998811781154,31,251.4999881148281,31,False,True,10,2,3,5,16,2.74286616106608,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,81,1000081,221.99998962581338,400,27,242.49999001622214,26,241.99998962730237,27,221.99998962581338,27,False,True,4,1,1,2,74,2.74286616106608,214
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,82,1000082,180.49998961836286,400,27,216.99999039620184,25,210.49998962134197,27,180.49998961836286,27,False,True,30,4,11,15,23,6.766518101873423,248
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,83,1000083,277.8999869674376,400,34,287.3999881222842,31,298.39998696893224,34,277.8999869674376,34,False,True,17,2,3,12,26,7.592656514108783,258
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,84,1000084,247.49998886882815,400,29,267.4999892562626,28,267.49998887032035,29,247.49998886882815,29,False,True,2,0,1,1,80,0.9907581851999999,192
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,85,1000085,259.4999877393179,400,32,293.49998812973496,31,279.4999877393224,32,259.4999877393179,32,False,True,14,1,6,7,18,3.790508837844758,218
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,86,1000086,263.4999873518875,400,33,279.4999885022638,30,283.49998735338215,33,263.4999873518875,33,False,True,17,2,6,9,43,12.338252249827073,243
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,87,1000087,219.49998808950178,400,31,261.9999888643621,29,244.99998809099077,31,219.49998808950178,31,False,True,35,3,13,19,36,7.592656514108783,255
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,88,1000088,268.99998811035664,400,31,298.9999881222842,31,288.99998811483147,31,268.99998811035664,31,False,True,2,0,0,2,79,0.9907581851999999,224
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,89,1000089,233.99998925030224,400,28,253.99998964071293,27,253.99998925477146,28,233.99998925030224,28,False,True,6,0,2,4,34,2.74286616106608,207
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,90,1000090,276.49998736380866,400,33,306.99998737126595,33,296.4999873653033,33,276.49998736380866,33,False,True,15,1,1,13,29,12.338252249827073,231
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,91,1000091,113.49998926818509,400,28,49.49999655038142,9,117.99999081045422,24,113.49998926818509,28,False,True,70,12,25,33,46,33.647067537668256,246
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,92,1000092,258.49998811184656,400,31,276.9999888896937,29,278.49998812228176,31,258.49998811184656,31,False,True,8,0,5,3,68,5.831182547234104,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,93,1000093,236.99998849332223,400,30,261.99998888820426,29,256.9999884977917,30,236.99998849332223,30,False,True,13,3,2,8,58,2.74286616106608,212
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,94,1000094,202.49998925328438,400,28,252.4999892607333,28,222.49998925477337,28,202.49998925328438,28,False,True,18,4,7,7,46,8.150521752219234,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,95,1000095,203.49998924136352,400,28,242.4999896332624,27,223.4999892428525,28,203.49998924136352,28,False,True,28,1,12,15,34,7.592656514108783,267
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,96,1000096,284.99998697786805,400,34,297.49998774677465,32,304.9999869778726,34,284.99998697786805,34,False,True,12,1,3,8,44,6.766518101873423,213
